150;-0.693919;7.549356;6.367301;-0.007913;-0.001187;0.011035;-0.708275;7.501499;6.369694;0.012817;-0.006687;0.001270;9946
150;-0.696311;7.518249;6.400801;-0.011578;-0.003630;0.006148;-0.734596;7.506284;6.379266;0.004265;-0.006687;-0.001174;9950
150;-0.744168;7.534998;6.376873;-0.007913;0.000035;0.004926;-0.736989;7.487142;6.367301;0.000600;-0.003022;-0.002396;9954
150;-0.765703;7.475178;6.434300;-0.006691;-0.002409;0.006148;-0.760918;7.482357;6.410372;0.004265;-0.007909;0.004935;9962
150;-0.722632;7.520642;6.405586;-0.003026;0.000035;0.008591;-0.746561;7.479964;6.410372;0.017704;-0.004243;0.003713;9967
150;-0.720240;7.444071;6.388836;0.001861;-0.001187;0.006148;-0.739382;7.467999;6.403194;0.020148;-0.006687;0.003713;9971
150;-0.727418;7.460821;6.386444;0.005526;-0.001187;0.015922;-0.756132;7.487142;6.403194;0.017704;-0.005465;0.003713;9975
150;-0.689133;7.501499;6.388836;0.003082;-0.003630;0.012257;-0.684347;7.475178;6.381658;0.018926;-0.006687;0.003713;9983
150;-0.732204;7.534998;6.398408;0.006748;0.000035;0.009813;-0.710668;7.489535;6.348159;0.015261;-0.004243;0.003713;9987
150;-0.722632;7.482357;6.422336;0.006748;-0.001187;0.011035;-0.681954;7.523034;6.417550;0.020148;-0.005465;0.011043;9992
150;-0.696311;7.525427;6.352944;0.007969;-0.002409;0.015922;-0.713061;7.484749;6.412765;0.015261;-0.004243;0.007378;9996
150;-0.715454;7.499106;6.388836;0.003082;0.001257;0.012257;-0.720240;7.487142;6.376873;0.017704;-0.007909;0.004935;10004
150;-0.734596;7.501499;6.417550;0.004304;-0.002409;0.009813;-0.739382;7.446464;6.422336;0.014039;-0.001800;0.007378;10008
150;-0.746561;7.523034;6.393622;-0.000583;-0.003630;0.009813;-0.705883;7.470392;6.415158;0.017704;-0.005465;0.006157;10012
150;-0.727418;7.525427;6.417550;0.001861;-0.006074;0.009813;-0.739382;7.494321;6.364908;0.017704;-0.011574;0.004935;10017
150;-0.727418;7.501499;6.345766;0.011635;-0.002409;0.011035;-0.715454;7.446464;6.386444;0.022591;-0.011574;0.009822;10021
150;-0.763310;7.458429;6.355338;0.006748;0.000035;0.011035;-0.744168;7.472785;6.362515;0.023813;-0.010352;0.009822;10029
150;-0.792024;7.470392;6.381658;0.001861;-0.002409;0.012257;-0.681954;7.523034;6.403194;0.011596;-0.006687;0.008600;10033
150;-0.698704;7.489535;6.388836;0.007969;-0.002409;0.014700;-0.739382;7.499106;6.396015;0.022591;-0.009130;0.007378;10037
150;-0.734596;7.506284;6.384051;0.005526;-0.002409;0.018365;-0.729811;7.501499;6.405586;0.026256;-0.005465;0.011043;10042
150;-0.710668;7.458429;6.403194;0.006748;-0.001187;0.013478;-0.763310;7.491928;6.396015;0.020148;-0.005465;0.012265;10049
150;-0.708275;7.479964;6.417550;0.003082;-0.001187;0.014700;-0.689133;7.453642;6.386444;0.016482;-0.015239;0.008600;10054
150;-0.705883;7.496713;6.388836;0.010413;-0.003630;0.013478;-0.727418;7.489535;6.329016;0.018926;-0.009130;0.009822;10058
150;-0.720240;7.503892;6.405586;0.007969;0.000035;0.017143;-0.734596;7.518249;6.386444;0.021369;-0.009130;0.012265;10062
150;-0.741775;7.456036;6.386444;0.000639;-0.001187;0.011035;-0.696311;7.475178;6.407979;0.016482;-0.005465;0.009822;10070
150;-0.693919;7.463214;6.417550;0.000639;0.000035;0.019587;-0.787239;7.494321;6.396015;0.012817;-0.003022;0.006157;10074
150;-0.681954;7.491928;6.393622;0.000639;-0.003630;0.012257;-0.741775;7.489535;6.360123;0.010374;-0.007909;0.001270;10079
150;-0.717847;7.532606;6.379266;-0.000583;0.002478;0.009813;-0.713061;7.570890;6.350551;0.011596;-0.004243;0.003713;10083
150;-0.765703;7.513463;6.396015;-0.005470;0.000035;0.011035;-0.691526;7.465607;6.398408;0.012817;-0.005465;0.000048;10091
150;-0.701097;7.467999;6.419943;-0.007913;-0.002409;0.008591;-0.698704;7.477571;6.396015;0.011596;-0.003022;0.003713;10095
150;-0.741775;7.511070;6.379266;-0.009135;0.003700;0.007370;-0.736989;7.489535;6.396015;0.009152;-0.006687;0.002491;10099
150;-0.705883;7.496713;6.405586;0.000639;-0.002409;0.008591;-0.746561;7.451250;6.350551;0.015261;-0.005465;0.000048;10104
150;-0.720240;7.520642;6.465407;0.001861;0.003700;0.008591;-0.713061;7.508677;6.381658;0.014039;-0.007909;0.004935;10111
150;-0.768096;7.475178;6.396015;0.006748;0.000035;0.012257;-0.746561;7.477571;6.422336;0.025035;-0.010352;0.011043;10116
150;-0.758525;7.487142;6.415158;0.010413;0.000035;0.014700;-0.717847;7.520642;6.333801;0.023813;-0.010352;0.004935;10120
150;-0.748953;7.515856;6.391230;0.006748;-0.001187;0.013478;-0.720240;7.518249;6.391230;0.020148;-0.012796;0.007378;10124
150;-0.705883;7.518249;6.357729;0.003082;0.000035;0.009813;-0.727418;7.503892;6.379266;0.020148;-0.011574;0.004935;10129
150;-0.703490;7.525427;6.376873;-0.001804;0.004922;0.009813;-0.684347;7.525427;6.352944;0.015261;-0.006687;0.001270;10136
150;-0.701097;7.515856;6.362515;-0.014022;-0.002409;0.007370;-0.725025;7.487142;6.405586;0.005487;-0.007909;-0.003617;10141
150;-0.705883;7.542177;6.439086;-0.015243;0.000035;0.001261;-0.732204;7.499106;6.374479;0.004265;-0.004243;-0.004839;10145
150;-0.768096;7.484749;6.355338;-0.010357;-0.002409;0.004926;-0.705883;7.523034;6.424729;0.007930;-0.004243;0.000048;10149
150;-0.732204;7.487142;6.393622;-0.007913;0.000035;0.003704;-0.784846;7.496713;6.448657;0.009152;-0.004243;0.002491;10157
150;-0.684347;7.475178;6.400801;0.007969;0.002478;0.012257;-0.741775;7.508677;6.388836;0.022591;-0.005465;0.004935;10161
150;-0.701097;7.499106;6.352944;0.005526;-0.003630;0.007370;-0.717847;7.503892;6.386444;0.025035;-0.015239;0.006157;10166
150;-0.717847;7.458429;6.340981;0.006748;0.002478;0.013478;-0.729811;7.496713;6.391230;0.018926;-0.007909;0.004935;10170
150;-0.698704;7.470392;6.357729;0.003082;0.004922;0.009813;-0.698704;7.501499;6.407979;0.018926;-0.006687;0.003713;10191
150;-0.722632;7.487142;6.422336;0.004304;-0.006074;0.012257;-0.693919;7.499106;6.407979;0.020148;-0.007909;0.006157;10196
150;-0.732204;7.499106;6.398408;0.010413;-0.002409;0.013478;-0.772882;7.465607;6.412765;0.023813;-0.007909;0.006157;10200
150;-0.787239;7.484749;6.381658;0.009191;-0.003630;0.009813;-0.741775;7.482357;6.419943;0.021369;-0.007909;0.008600;10204
150;-0.698704;7.520642;6.446264;0.007969;0.000035;0.009813;-0.729811;7.465607;6.407979;0.021369;-0.004243;0.006157;10213
150;-0.715454;7.513463;6.391230;0.010413;-0.003630;0.011035;-0.713061;7.491928;6.388836;0.016482;-0.004243;0.009822;10217
150;-0.753739;7.470392;6.400801;0.000639;-0.003630;0.012257;-0.725025;7.460821;6.374479;0.018926;-0.004243;0.007378;10222
150;-0.708275;7.508677;6.386444;0.003082;-0.002409;0.015922;-0.725025;7.460821;6.396015;0.026256;-0.007909;0.004935;10226
150;-0.720240;7.499106;6.405586;-0.000583;-0.001187;0.011035;-0.777667;7.556534;6.388836;0.018926;-0.007909;0.008600;10234
150;-0.736989;7.518249;6.384051;0.001861;0.000035;0.009813;-0.727418;7.503892;6.391230;0.020148;-0.009130;0.007378;10238
150;-0.713061;7.503892;6.393622;-0.005470;-0.001187;0.014700;-0.748953;7.477571;6.400801;0.015261;-0.003022;0.011043;10242
150;-0.744168;7.499106;6.367301;-0.010357;0.000035;0.009813;-0.665205;7.482357;6.388836;0.007930;0.003087;0.009822;10247
150;-0.720240;7.484749;6.396015;-0.009135;-0.004852;0.009813;-0.729811;7.518249;6.384051;0.012817;-0.004243;0.004935;10251
150;-0.710668;7.444071;6.374479;-0.007913;-0.006074;0.007370;-0.708275;7.496713;6.417550;0.009152;-0.009130;0.003713;10259
150;-0.746561;7.503892;6.410372;-0.000583;-0.001187;0.004926;-0.739382;7.489535;6.386444;0.023813;-0.010352;0.007378;10263
150;-0.736989;7.523034;6.379266;0.007969;0.001257;0.013478;-0.722632;7.472785;6.357729;0.020148;-0.005465;0.007378;10267
150;-0.720240;7.489535;6.384051;0.000639;0.001257;0.011035;-0.713061;7.491928;6.398408;0.021369;-0.006687;0.006157;10272
150;-0.727418;7.472785;6.379266;0.000639;-0.002409;0.011035;-0.734596;7.520642;6.376873;0.017704;-0.004243;0.003713;10279
150;-0.698704;7.515856;6.384051;0.003082;-0.001187;0.008591;-0.775275;7.503892;6.360123;0.018926;-0.006687;0.004935;10284
150;-0.705883;7.477571;6.407979;-0.004248;0.000035;0.013478;-0.658026;7.525427;6.400801;0.016482;-0.006687;-0.001174;10288
150;-0.701097;7.484749;6.393622;-0.007913;0.001257;0.012257;-0.739382;7.518249;6.355338;0.012817;-0.004243;0.000048;10292
150;-0.777667;7.484749;6.352944;-0.005470;0.001257;0.008591;-0.720240;7.542177;6.384051;0.011596;0.000643;0.004935;10300
150;-0.698704;7.508677;6.393622;-0.004248;-0.006074;0.006148;-0.725025;7.501499;6.398408;0.017704;-0.007909;0.004935;10304
150;-0.760918;7.496713;6.376873;0.005526;-0.004852;0.011035;-0.758525;7.453642;6.422336;0.026256;-0.014017;0.004935;10309
150;-0.703490;7.477571;6.429514;0.005526;0.001257;0.018365;-0.768096;7.472785;6.379266;0.023813;-0.009130;0.003713;10313
150;-0.674776;7.499106;6.369694;0.005526;-0.001187;0.013478;-0.720240;7.513463;6.398408;0.018926;-0.010352;0.009822;10321
150;-0.689133;7.484749;6.386444;0.004304;-0.002409;0.007370;-0.713061;7.525427;6.352944;0.012817;-0.006687;0.003713;10325
150;-0.736989;7.484749;6.384051;0.003082;0.001257;0.011035;-0.691526;7.513463;6.374479;0.005487;-0.006687;0.006157;10329
150;-0.684347;7.499106;6.362515;-0.004248;-0.003630;0.008591;-0.736989;7.525427;6.396015;0.009152;-0.004243;0.000048;10334
150;-0.751346;7.487142;6.379266;-0.003026;0.000035;0.001261;-0.732204;7.503892;6.410372;0.006709;-0.004243;-0.003617;10341
150;-0.725025;7.515856;6.396015;-0.016465;0.006143;0.000039;-0.751346;7.436893;6.396015;0.010374;-0.007909;0.000048;10346
150;-0.753739;7.499106;6.427122;-0.018909;0.002478;0.004926;-0.722632;7.525427;6.422336;0.005487;-0.003022;-0.006061;10350
150;-0.746561;7.463214;6.422336;-0.016465;-0.002409;0.006148;-0.705883;7.463214;6.396015;0.006709;-0.007909;-0.002396;10354
150;-0.713061;7.537392;6.407979;-0.010357;-0.006074;0.006148;-0.698704;7.477571;6.398408;0.014039;-0.004243;0.001270;10358
150;-0.777667;7.511070;6.400801;-0.005470;0.000035;0.008591;-0.768096;7.503892;6.345766;0.012817;-0.004243;0.001270;10366
150;-0.710668;7.484749;6.388836;-0.006691;-0.001187;0.008591;-0.744168;7.453642;6.398408;0.011596;-0.005465;0.004935;10371
150;-0.691526;7.477571;6.367301;-0.005470;0.000035;0.011035;-0.734596;7.491928;6.367301;0.017704;-0.005465;0.000048;10375
150;-0.710668;7.496713;6.391230;-0.001804;0.000035;0.002483;-0.746561;7.484749;6.376873;0.006709;-0.005465;0.000048;10379
150;-0.672383;7.467999;6.369694;0.001861;0.001257;0.002483;-0.674776;7.470392;6.400801;0.005487;-0.006687;0.001270;10387
150;-0.725025;7.525427;6.434300;-0.003026;-0.002409;0.007370;-0.736989;7.520642;6.439086;0.018926;-0.010352;0.006157;10391
150;-0.715454;7.515856;6.386444;0.006748;-0.006074;0.008591;-0.713061;7.534998;6.419943;0.014039;-0.006687;0.004935;10396
150;-0.696311;7.496713;6.419943;0.007969;-0.003630;0.013478;-0.717847;7.463214;6.412765;0.022591;-0.007909;0.001270;10400
150;-0.698704;7.508677;6.376873;0.011635;-0.001187;0.015922;-0.698704;7.508677;6.393622;0.023813;-0.011574;0.006157;10408
150;-0.698704;7.482357;6.338587;0.001861;-0.006074;0.012257;-0.746561;7.515856;6.362515;0.016482;-0.006687;0.002491;10412
150;-0.717847;7.475178;6.367301;0.001861;-0.002409;0.008591;-0.746561;7.489535;6.381658;0.017704;-0.007909;0.004935;10416
150;-0.758525;7.578069;6.410372;-0.005470;-0.002409;0.011035;-0.744168;7.494321;6.374479;0.007930;-0.004243;-0.002396;10420
150;-0.784846;7.513463;6.386444;-0.006691;0.000035;0.003704;-0.684347;7.525427;6.412765;0.004265;-0.001800;0.006157;10428
150;-0.741775;7.432107;6.384051;-0.000583;-0.001187;0.008591;-0.734596;7.537392;6.393622;0.012817;-0.004243;0.002491;10432
150;-0.751346;7.477571;6.398408;-0.003026;-0.004852;0.003704;-0.722632;7.501499;6.372087;0.012817;-0.004243;-0.001174;10437
150;-0.720240;7.506284;6.388836;-0.003026;0.002478;0.004926;-0.710668;7.456036;6.431907;0.011596;-0.007909;-0.002396;10441
150;-0.741775;7.501499;6.379266;0.001861;-0.002409;0.008591;-0.713061;7.496713;6.374479;0.007930;-0.007909;0.002491;10449
150;-0.713061;7.499106;6.417550;-0.004248;-0.002409;0.004926;-0.729811;7.472785;6.367301;0.001822;-0.005465;-0.001174;10453
150;-0.693919;7.515856;6.379266;-0.004248;0.000035;0.002483;-0.708275;7.527820;6.429514;0.005487;-0.007909;0.000048;10457
150;-0.746561;7.475178;6.398408;-0.003026;0.006143;0.001261;-0.727418;7.511070;6.396015;0.003043;-0.004243;-0.003617;10462
150;-0.708275;7.520642;6.400801;-0.010357;0.000035;0.000039;-0.720240;7.501499;6.398408;0.007930;-0.006687;-0.001174;10469
150;-0.720240;7.489535;6.350551;0.000639;-0.001187;0.004926;-0.732204;7.489535;6.434300;0.009152;-0.003022;0.004935;10474
150;-0.744168;7.484749;6.379266;0.000639;-0.006074;0.009813;-0.756132;7.501499;6.381658;0.010374;-0.012796;0.004935;10478
150;-0.751346;7.499106;6.417550;0.001861;-0.004852;0.007370;-0.720240;7.487142;6.376873;0.016482;-0.003022;0.003713;10482
150;-0.710668;7.475178;6.400801;0.012856;-0.001187;0.017143;-0.713061;7.446464;6.403194;0.014039;-0.005465;0.003713;10487
150;-0.727418;7.494321;6.403194;0.004304;-0.004852;0.012257;-0.760918;7.456036;6.422336;0.021369;-0.009130;0.003713;10494
150;-0.746561;7.484749;6.388836;-0.001804;-0.006074;0.006148;-0.698704;7.523034;6.396015;0.011596;-0.003022;0.004935;10499
150;-0.686740;7.527820;6.429514;0.005526;-0.006074;0.011035;-0.681954;7.463214;6.405586;0.018926;-0.006687;0.000048;10503
150;-0.715454;7.513463;6.396015;0.005526;-0.003630;0.012257;-0.748953;7.484749;6.391230;0.007930;-0.003022;0.003713;10507
150;-0.725025;7.530213;6.417550;0.001861;-0.002409;0.012257;-0.698704;7.489535;6.360123;0.012817;-0.010352;0.008600;10515
150;-0.722632;7.511070;6.417550;0.000639;-0.007296;0.006148;-0.710668;7.465607;6.403194;0.020148;-0.004243;0.004935;10519
150;-0.727418;7.501499;6.396015;0.010413;-0.007296;0.011035;-0.681954;7.456036;6.355338;0.016482;-0.007909;0.004935;10524
150;-0.736989;7.530213;6.400801;0.004304;-0.004852;0.004926;-0.703490;7.520642;6.364908;0.020148;-0.005465;0.006157;10528
150;-0.710668;7.523034;6.393622;0.001861;-0.003630;0.009813;-0.739382;7.477571;6.381658;0.016482;0.001865;0.000048;10540
150;-0.708275;7.503892;6.350551;0.001861;-0.002409;0.002483;-0.736989;7.479964;6.436693;0.011596;-0.005465;0.002491;10544
150;-0.703490;7.470392;6.410372;0.001861;-0.004852;0.004926;-0.715454;7.487142;6.376873;0.014039;-0.004243;0.000048;10549
150;-0.717847;7.496713;6.391230;0.003082;-0.002409;0.007370;-0.710668;7.501499;6.379266;0.014039;-0.005465;-0.001174;10553
150;-0.732204;7.456036;6.386444;0.001861;-0.001187;0.007370;-0.703490;7.499106;6.407979;0.020148;-0.005465;0.006157;10561
150;-0.756132;7.487142;6.374479;0.003082;-0.007296;0.007370;-0.708275;7.532606;6.372087;0.018926;-0.006687;0.003713;10565
150;-0.720240;7.427322;6.400801;0.007969;0.001257;0.009813;-0.784846;7.487142;6.348159;0.020148;-0.006687;0.007378;10569
150;-0.727418;7.511070;6.367301;0.005526;0.000035;0.008591;-0.741775;7.499106;6.374479;0.018926;0.000643;0.003713;10574
150;-0.746561;7.484749;6.364908;-0.003026;-0.003630;0.008591;-0.715454;7.472785;6.355338;0.018926;-0.007909;0.001270;10581
150;-0.736989;7.515856;6.417550;-0.001804;-0.003630;0.004926;-0.710668;7.472785;6.345766;0.015261;-0.007909;-0.002396;10586
150;-0.729811;7.499106;6.388836;0.003082;0.000035;0.007370;-0.689133;7.470392;6.429514;0.017704;-0.005465;0.004935;10590
150;-0.729811;7.467999;6.407979;0.006748;0.001257;0.012257;-0.763310;7.479964;6.427122;0.021369;-0.000578;0.002491;10594
150;-0.713061;7.491928;6.422336;0.004304;-0.003630;0.011035;-0.705883;7.465607;6.386444;0.025035;-0.004243;0.003713;10598
150;-0.717847;7.436893;6.340981;0.003082;-0.006074;0.009813;-0.725025;7.537392;6.376873;0.023813;-0.003022;0.003713;10606
150;-0.715454;7.475178;6.367301;0.003082;0.000035;0.008591;-0.693919;7.508677;6.357729;0.022591;-0.007909;0.002491;10610
150;-0.734596;7.518249;6.384051;0.003082;0.000035;0.011035;-0.701097;7.515856;6.400801;0.023813;-0.010352;0.002491;10615
150;-0.756132;7.511070;6.398408;-0.005470;0.001257;0.004926;-0.715454;7.508677;6.381658;0.015261;-0.005465;0.000048;10619
150;-0.751346;7.472785;6.393622;-0.000583;-0.002409;0.008591;-0.734596;7.508677;6.407979;0.012817;-0.004243;-0.001174;10627
150;-0.734596;7.508677;6.391230;-0.000583;0.000035;0.008591;-0.732204;7.491928;6.400801;0.016482;-0.007909;0.001270;10631
150;-0.748953;7.489535;6.355338;-0.003026;0.000035;0.009813;-0.729811;7.523034;6.405586;0.018926;-0.003022;-0.003617;10635
150;-0.701097;7.479964;6.410372;0.001861;-0.006074;0.014700;-0.693919;7.501499;6.403194;0.016482;-0.006687;0.003713;10640
150;-0.705883;7.542177;6.360123;0.000639;-0.006074;0.011035;-0.720240;7.503892;6.352944;0.015261;-0.015239;0.002491;10647
150;-0.710668;7.515856;6.393622;0.005526;-0.002409;0.011035;-0.722632;7.491928;6.396015;0.014039;-0.010352;0.001270;10652
150;-0.681954;7.506284;6.369694;0.004304;0.001257;0.004926;-0.705883;7.465607;6.367301;0.007930;-0.006687;0.002491;10656
150;-0.684347;7.446464;6.372087;0.000639;-0.001187;0.009813;-0.698704;7.494321;6.412765;0.016482;-0.003022;0.002491;10660
150;-0.720240;7.472785;6.360123;-0.001804;0.000035;0.013478;-0.674776;7.477571;6.352944;0.010374;-0.010352;0.006157;10668
150;-0.717847;7.453642;6.364908;-0.004248;-0.002409;0.009813;-0.739382;7.463214;6.412765;0.018926;-0.006687;0.003713;10672
150;-0.727418;7.487142;6.386444;-0.003026;-0.001187;0.011035;-0.715454;7.482357;6.364908;0.016482;-0.007909;0.000048;10677
150;-0.725025;7.506284;6.362515;0.006748;-0.002409;0.013478;-0.725025;7.525427;6.384051;0.016482;-0.005465;0.000048;10681
150;-0.703490;7.508677;6.379266;0.001861;-0.001187;0.013478;-0.768096;7.467999;6.412765;0.021369;-0.010352;0.004935;10689
150;-0.720240;7.487142;6.393622;0.010413;-0.003630;0.008591;-0.691526;7.539784;6.410372;0.025035;-0.009130;0.006157;10693
150;-0.684347;7.494321;6.374479;-0.000583;-0.008517;0.008591;-0.696311;7.487142;6.386444;0.027478;-0.011574;0.008600;10697
150;-0.701097;7.527820;6.379266;0.001861;0.000035;0.004926;-0.669990;7.456036;6.381658;0.016482;-0.006687;0.000048;10702
150;-0.725025;7.515856;6.407979;0.000639;-0.001187;0.006148;-0.684347;7.523034;6.391230;0.023813;-0.007909;0.004935;10706
150;-0.715454;7.487142;6.403194;0.001861;-0.001187;0.008591;-0.725025;7.489535;6.393622;0.020148;-0.004243;0.004935;10714
150;-0.677169;7.530213;6.357729;-0.003026;0.000035;0.011035;-0.650848;7.475178;6.379266;0.020148;-0.006687;0.007378;10718
150;-0.748953;7.501499;6.376873;0.003082;-0.002409;0.011035;-0.727418;7.467999;6.386444;0.026256;-0.005465;0.002491;10722
150;-0.710668;7.503892;6.391230;-0.001804;0.000035;0.006148;-0.720240;7.491928;6.381658;0.025035;-0.009130;0.007378;10727
150;-0.681954;7.487142;6.407979;-0.004248;0.001257;0.006148;-0.689133;7.515856;6.396015;0.021369;-0.011574;-0.001174;10734
150;-0.708275;7.513463;6.379266;0.000639;-0.006074;0.011035;-0.686740;7.527820;6.381658;0.021369;-0.011574;0.001270;10739
150;-0.722632;7.558927;6.419943;-0.003026;-0.004852;0.014700;-0.713061;7.489535;6.393622;0.018926;-0.004243;0.003713;10743
150;-0.679562;7.542177;6.419943;-0.000583;-0.004852;0.009813;-0.746561;7.503892;6.393622;0.014039;-0.000578;0.001270;10747
150;-0.746561;7.508677;6.403194;-0.000583;0.001257;0.006148;-0.677169;7.520642;6.434300;0.012817;-0.010352;0.000048;10755
150;-0.760918;7.487142;6.396015;-0.010357;-0.001187;0.007370;-0.708275;7.527820;6.381658;0.011596;-0.006687;-0.001174;10759
150;-0.717847;7.484749;6.415158;-0.006691;0.001257;0.009813;-0.679562;7.503892;6.419943;0.011596;-0.005465;0.000048;10764
150;-0.741775;7.484749;6.410372;-0.004248;-0.003630;0.004926;-0.698704;7.501499;6.431907;0.014039;-0.006687;0.001270;10768
150;-0.746561;7.489535;6.405586;0.000639;-0.008517;0.012257;-0.744168;7.496713;6.412765;0.018926;-0.010352;0.004935;10776
150;-0.717847;7.460821;6.407979;-0.001804;-0.008517;0.006148;-0.758525;7.549356;6.403194;0.017704;-0.012796;0.006157;10780
150;-0.763310;7.506284;6.381658;0.005526;-0.004852;0.014700;-0.732204;7.520642;6.369694;0.022591;-0.003022;0.000048;10784
150;-0.727418;7.475178;6.374479;0.000639;-0.004852;0.007370;-0.693919;7.537392;6.412765;0.015261;-0.006687;0.002491;10788
150;-0.693919;7.511070;6.403194;-0.004248;-0.003630;0.006148;-0.734596;7.472785;6.372087;0.016482;-0.009130;0.001270;10796
150;-0.756132;7.523034;6.369694;0.004304;-0.001187;0.008591;-0.722632;7.472785;6.400801;0.023813;-0.004243;0.008600;10801
150;-0.775275;7.506284;6.376873;0.001861;-0.008517;0.004926;-0.720240;7.482357;6.396015;0.016482;-0.007909;0.006157;10805
150;-0.734596;7.496713;6.376873;0.007969;-0.007296;0.008591;-0.715454;7.503892;6.388836;0.026256;-0.009130;-0.001174;10809
150;-0.722632;7.506284;6.400801;0.011635;-0.002409;0.009813;-0.703490;7.456036;6.391230;0.020148;-0.007909;0.007378;10817
150;-0.763310;7.508677;6.372087;0.001861;0.004922;0.014700;-0.646062;7.558927;6.403194;0.018926;-0.011574;0.003713;10821
150;-0.698704;7.456036;6.381658;0.004304;0.001257;0.008591;-0.701097;7.511070;6.384051;0.020148;-0.007909;0.006157;10825
150;-0.729811;7.475178;6.355338;0.005526;-0.002409;0.009813;-0.744168;7.508677;6.381658;0.014039;-0.014017;0.003713;10830
150;-0.734596;7.501499;6.379266;-0.004248;-0.003630;0.008591;-0.729811;7.484749;6.396015;0.015261;-0.007909;0.002491;10834
150;-0.710668;7.518249;6.381658;0.003082;-0.001187;0.006148;-0.669990;7.479964;6.367301;0.014039;-0.007909;0.001270;10842
150;-0.684347;7.530213;6.372087;-0.001804;-0.001187;0.002483;-0.705883;7.520642;6.352944;0.001822;0.000643;0.003713;10846
150;-0.739382;7.499106;6.384051;-0.004248;0.004922;0.004926;-0.744168;7.475178;6.360123;0.004265;-0.005465;0.001270;10850
150;-0.748953;7.515856;6.396015;-0.005470;0.001257;0.007370;-0.710668;7.470392;6.403194;0.007930;-0.006687;0.000048;10855
150;-0.720240;7.491928;6.396015;0.000639;0.001257;0.009813;-0.732204;7.460821;6.376873;0.005487;-0.005465;0.006157;10862
150;-0.717847;7.511070;6.379266;0.001861;-0.002409;0.011035;-0.717847;7.487142;6.403194;0.015261;-0.006687;0.000048;10867
150;-0.696311;7.463214;6.407979;0.000639;-0.002409;0.004926;-0.729811;7.501499;6.429514;0.010374;-0.004243;0.004935;10871
150;-0.760918;7.518249;6.360123;0.001861;0.002478;0.008591;-0.760918;7.482357;6.343372;0.011596;-0.009130;-0.001174;10875
150;-0.720240;7.479964;6.374479;0.001861;-0.004852;0.004926;-0.748953;7.465607;6.386444;0.011596;-0.003022;0.002491;10887
